"","Gammaproteobacteria","Bacilli","Polyangia","Alphaproteobacteria","Bacteroidia","Actinobacteria","Clostridia","Chloroflexia","Limnochordia","Halanaerobiia","Planctomycetes","Spirochaetia","Verrucomicrobiae","Vicinamibacteria","Myxococcia","Gemmatimonadetes","bacteriap25","Methylomirabilia","Acidobacteriae","Desulfovibrionia","Blastocatellia","Thermoleophilia","Deinococci","Babeliae","Sumerlaeia","BRH-c20a","Longimicrobia","Negativicutes","Hydrogenedentia","Methanobacteria","Phycisphaerae","Coriobacteriia","Nitrososphaeria","JG30-KF-CM66","Nitrospiria","Desulfuromonadia","Anaerolineae","Acidimicrobiia","Bdellovibrionia","Ignavibacteria","Entotheonellia","Methanosarcinia","Thermoanaerobaculia","Subgroup 5","Vampirivibrionia","Fimbriimonadia","Oligoflexia","Desulfitobacteriia","OM190","Cyanobacteriia","Fibrobacteria","Abditibacteria","Subgroup 25","Deferribacteres","Dadabacteriia","OLB14","Dehalococcoidia","Holophagae","Syntrophomonadia","Subgroup 11","Kapabacteria","vadinHA49","MB-A2-108","Chlamydiae","Sericytochromatia","Desulfotomaculia","BD7-11","Incertae Sedis","Thermoanaerobacteria","BD2-11 terrestrial group","Pla4 lineage","Rhodothermia","Ktedonobacteria","Subgroup 18","Leptospirae","KD4-96","AD3","Gracilibacteria","Campylobacteria","Thermoplasmata","Methanocellia","TK10","Latescibacteria","Subgroup 22","Cloacimonadia","Kiritimatiellae","N9D0","Parcubacteria","Symbiobacteriia","MVP-15","Calditrichia","Chthonomonadetes","Gitt-GS-136","S0134 terrestrial group","Moorellia","Saccharimonadia","Lineage IIa","ABY1","Desulfobulbia","Syntrophia","AKAU4049","Endomicrobia","Pla3 lineage","Lentisphaeria","Microgenomatia","Kryptonia","Bathyarchaeia","Berkelbacteria","4-29-1","Chitinivibrionia","Subgroup 20","Elusimicrobia","Nanoarchaeia","WWE3","Brevinematia","Fusobacteriia","Rubrobacteria","Lineage IIb","CPR2","Syntrophobacteria","Methanomicrobia","Omnitrophia","Defferrisomatia","Armatimonadia","Desulfomonilia","V2072-189E03","Thermodesulfovibrionia","P2-11E","AT-s3-28","P9X2b3D02","Micrarchaeia","Rs-M47","Lineage IIc","OC31","SHA-26","028H05-P-BN-P5","Synergistia"
"1-sn-23",0.147826723790692,0.00851977980397183,0.0788750961221575,0.353058210358002,0.102151915729857,0.0377409156932391,0.0037594443834145,0.00994788043013903,0.000109853894320554,0,0.0820730650457114,0.000292943718188143,0.025144335811149,0.020884445909163,0.00100089103714282,0.0197248770246683,0.00086662516630659,0.00137927667313584,0.00646917377665483,0.000122059882578393,0.00104971499017418,0.0219097489228215,0.00583446238724718,0.00192854614473861,0.000280737729930304,0,0.00373503240689882,9.76479060627144e-05,0.0034787066534842,2.44119765156786e-05,0.00887375346344917,0,0.00190413416822293,0.00264869945195113,0.0003417676712195,0.000683535342439001,0.00760433068463388,0.0163804362420203,0.00291723119362359,0,0.000146471859094072,0,0,0.000268531741672465,3.66179647735179e-05,0.00131824673184664,0.00249002160459922,0,0.00302708508794415,0.00017088383560975,0.000878831154564429,0.000231913776898947,0.000158677847351911,0,0.000573681448118447,0.00107412696668986,0.000988685048884983,0.000183089823867589,0,0,3.66179647735179e-05,0.000231913776898947,0.000549269471602768,0.00131824673184664,0.000634711389407643,0,0.000280737729930304,0,0,0.000830007201533072,0,0.000451621565540054,0.000244119765156786,0,4.88239530313572e-05,0.000305149706445982,0.000134265870836232,0,2.44119765156786e-05,0,0,6.10299412891965e-05,0,6.10299412891965e-05,0,0,0.00017088383560975,6.10299412891965e-05,0,0,0,0,0,0,0,3.66179647735179e-05,0,0.000256325753414625,4.88239530313572e-05,0,0,0,0,0,2.44119765156786e-05,3.66179647735179e-05,0,0,7.32359295470358e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10299412891965e-05,0,0,0,0,0,0,0
"1-sn-31",0.199174373579955,0.00720023040737304,0.0741463726839259,0.325450414413261,0.159269096611092,0.0272435384598974,0.00230407373035937,0.00539750605352705,0,0,0.0629993493125113,0.000181339136185691,0.0279262269725965,0.00850160538470564,0.000501349376513382,0.018560593939006,7.46690560764611e-05,0.000128004096131076,0.00908829082530641,0,0.000522683392535228,0.00965364224988533,0.00437347328447844,0.00277342208283998,0.000234674176240306,0,0.00272008704278537,0,0.00290142617897106,0,0.0165338624169307,0,0.000330677248338613,0.00116270387319061,0.000202673152207537,0.000480015360491536,0.00493882470905736,0.0118830469241682,0.00208006656212999,0,0,0,0,0,5.33350400546151e-05,0.000405346304415075,0.00212273459417368,0,0.000928029696950302,7.46690560764611e-05,0.000736023552753688,0.000298676224305844,0,0,0.000160005120163845,0.000832026624851995,0.000373345280382306,0,0,0,0,6.40020480655381e-05,0.000149338112152922,0.000117337088120153,0,0,0.000128004096131076,0,0,0.00114136985716876,5.33350400546151e-05,0.000938696704961225,5.33350400546151e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010667008010923,0,0,0,0,0,0,0,0,0.00010667008010923,0,0,0,0,0,0,0,0,5.33350400546151e-05,0,0,0.000117337088120153,3.2001024032769e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-sn-32",0.128487417943107,0.00826039387308534,0.0820568927789934,0.401955689277899,0.0882248358862144,0.0450902625820569,0.00315919037199125,0.00789113785557987,6.83807439824945e-05,0,0.0690645514223195,8.20568927789934e-05,0.025191466083151,0.012800875273523,0.00153172866520788,0.0192286652078775,0.00287199124726477,0.00257111597374179,0.00573030634573304,0,0.0012035010940919,0.0206373085339168,0.00229759299781182,0.00864332603938731,5.47045951859956e-05,0,0.00166849015317287,0,0.00144967177242888,0,0.0106400437636761,0,0.00471827133479212,0.00206509846827133,0.00114879649890591,0.000164113785557987,0.00489606126914661,0.0142095185995624,0.00351477024070022,0,0.000191466083150985,0,0,0.00112144420131291,0,0.000259846827133479,0.00314551422319475,0,0.00142231947483589,0,0.000205142231947484,0.000218818380743983,0.000191466083150985,0,9.57330415754923e-05,0.000916301969365427,0.0012035010940919,0.000464989059080963,0,0,0,4.10284463894967e-05,0.000957330415754923,0.000232494529540481,4.10284463894967e-05,0,9.57330415754923e-05,0,0,0.000957330415754923,0.00012308533916849,0.000232494529540481,0.000396608315098468,0,0,0,0.000355579868708972,2.73522975929978e-05,0,0,0,0,0,0.000314551422319475,0,0,0,0,0,0,0,0,0,0,0,0.000164113785557987,0,0,0,0,0,0,0,0,0,5.47045951859956e-05,0,0.000273522975929978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73522975929978e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-sn-33",0.142571220345251,0.00618929002643229,0.0780024583120316,0.355476270762403,0.0918386216048644,0.043749252172778,0.00769038321386227,0.00825601253086487,0,0,0.0853556394330654,9.78973817889115e-05,0.0297390490900982,0.0201124732141886,0.00130529842385215,0.0163597402456137,0.00096809633102368,0.000391589527155646,0.00594998531539273,0,0.000717914133118684,0.0136621235029859,0.00164250051668063,0.0142386303068539,0.000304569632232169,0,0.00196882512264366,0,0.00193619266204736,0,0.0113343413137829,0,0.000761424080580423,0.00306745129605256,0.0020123350701054,0.000358957066559342,0.00873462195294399,0.0181871580390067,0.00451415704915536,0,0.000739669106849553,0,0.000598261777598904,0,0.000108774868654346,0.000391589527155646,0.00454678950975167,6.52649211926077e-05,0.00514505128735057,0.000108774868654346,0.000380712040290211,7.61424080580423e-05,0,0,0.000337202092828473,0.000859321462369334,0.00103336125221629,8.70198949234769e-05,0,0,0,0.000152284816116085,0.000228427224174127,0.000402467014021081,0.000206672250443258,0,0.000630894238195207,0,0,0.000630894238195207,0,0.000184917276712388,0.000119652355519781,0,0,0.000804934028042161,0,0,0,0,0,2.17549737308692e-05,0,0,0,2.17549737308692e-05,0,7.61424080580423e-05,0,0,0,0,0,0,0,5.4387434327173e-05,0,9.78973817889115e-05,0,0,0,0,0,0,5.4387434327173e-05,0,0,0.000348079579693908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-so-1",0.217475035663338,0.0114835948644793,0.0187589158345221,0.1217070851165,0.111412268188302,0.017094626723728,0.00228245363766049,0.000832144555397052,0.00021398002853067,0,0.0441749881122206,0.00016642891107941,0.062339514978602,0.0929862101759391,0.00720399429386591,0.0107227769852592,0.0215644317641465,0.0322158820732287,0.0165477888730385,0,0.0151212553495007,0.0232287208749406,0.000332857822158821,0.000808368996671422,0.000356633380884451,0,0,9.51022349025202e-05,7.13266761768902e-05,0,0.00344745601521636,0,0.0221350451735616,0.000309082263433191,0.0133143128863528,0.00425582501188778,0.0062529719448407,0.00337612933903947,0.0011887779362815,0.000523062291963861,0.0107227769852592,0,0.00152163575844032,0.0194959581550166,0.000855920114122682,0.00016642891107941,0.00180694246314788,0,0.00304327151688065,0.000332857822158821,0,0,0.00499286733238231,0,0.000641940085592011,0,0.00126010461245839,0.00534950071326676,0,0.00392296718972896,0.000927246790299572,7.13266761768902e-05,0.00684736091298146,0.000713266761768902,0,0,0.000261531145981931,0,0,0,0.0016642891107941,0,0.00385164051355207,0.000998573466476462,0,0.000689491203043272,0.000451735615786971,7.13266761768902e-05,0,0.00021398002853067,0,0.000808368996671422,0.000380408939610081,0.00565858297669995,0,0,0,7.13266761768902e-05,0,0,0.00016642891107941,0.000309082263433191,0,0,0,4.75511174512601e-05,0.000332857822158821,0.00019020446980504,0.000332857822158821,0,0,0,0.000356633380884451,0,4.75511174512601e-05,0.00111745126010461,0.00019020446980504,0,0.000832144555397052,0,0.00014265335235378,0.000309082263433191,0.00014265335235378,0,4.75511174512601e-05,0,0,0.000285306704707561,0,0,0,0,0,0,0.000380408939610081,0,0.00016642891107941,0,0,0,0,0,0,0,0,0,0
"1-so-2",0.112581307347958,0.00969505107214404,0.0196374248757203,0.112779165533104,0.0447159498429501,0.0198600153340093,0.00267108549946826,0.00143447184230703,0.000445180916578043,0,0.072242969851359,9.89290925728984e-05,0.0864887591818564,0.0944525511339747,0.00942299606756857,0.0158286548116637,0.0315089159844681,0.0559691341231173,0.0259194222540994,0,0.0230010140231989,0.0222837781020454,4.94645462864492e-05,0.000544110009150941,0,0,0,0.000197858185145797,0,4.94645462864492e-05,0.00413028961491851,0,0.0446170207503772,9.89290925728984e-05,0.0158781193579502,0.00274528231889793,0.00650458783666807,0.00455073825835333,0.000420448643434818,0.00059357455543739,0.0159028516310934,0,0.00356144733262434,0.0269581777261148,0.000469913189721267,0.00032151955086192,0.00108822001830188,0,0.00388296688348626,4.94645462864492e-05,9.89290925728984e-05,4.94645462864492e-05,0.00657878465609774,0,0.000519377736007716,0,0.00183018821259862,0.00507011599436104,0,0.00467439962406945,0.000395716370291594,4.94645462864492e-05,0.0106596097247298,0.000865629560012861,0,0,0.000346251824005144,0,0,0,0.00234956594860634,0,0.00375930551777014,0.00136027502287735,0,0.00153340093487992,0.00123661365716123,0,0,0.00032151955086192,0,0.00155813320802315,0.000123661365716123,0.0115499715578859,0,0,0,0.000148393638859348,0,0,0,0.000544110009150941,0,0,0,0,7.41968194296738e-05,0.000173125912002572,0.000643039101723839,0,0,0,0.000173125912002572,0,0,0.00168179457373927,0.000173125912002572,4.94645462864492e-05,0.000519377736007716,0,0.000222590458289021,0,4.94645462864492e-05,0,0,0,0,0.000123661365716123,0,0.000148393638859348,0,7.41968194296738e-05,9.89290925728984e-05,0,0.000123661365716123,0,0,7.41968194296738e-05,0,0,0,0,0,7.41968194296738e-05,0,0,0
"1-so-3",0.184885499567714,0.00784765789532023,0.0185550555321554,0.139949899133211,0.0927752776607772,0.0183998758562593,0.00104192068101709,0.00126360593229732,0,0,0.0570617836795318,0,0.0717373473142832,0.0817131836218936,0.00826885987275267,0.0112616107650358,0.0256046465228668,0.0375978186171274,0.0203507060675253,0,0.018133853554723,0.0196413132634286,0.00146312265844953,0.000399033452304418,0.00068722427896872,0,0,0,0.000177348201024186,0,0.00379081779689197,0,0.0230996031834002,0.000133011150768139,0.0130572613004057,0.00385732337227604,0.00840187102352081,0.00379081779689197,0.000931078055376976,0.000399033452304418,0.0104413753352989,0,0.00321443614356337,0.0204837172182935,0.000243853776408256,0.000177348201024186,0.000709392804096743,0,0.00221685251280232,0.000155179675896163,8.86741005120929e-05,0,0.0046775588020129,0,0.000354696402048372,0,0.000886741005120929,0.00494358110354918,0,0.00454454765124476,0.000354696402048372,0.000110842625640116,0.00704959099071139,0.000399033452304418,0.000133011150768139,0,0,0,0,0,0.00168480790972977,0,0.0034361213948436,0.000908909530248953,0.000221685251280232,0.00075372985435279,0.00119710035691325,0.000288190826664302,0,6.65055753840697e-05,0,0.000709392804096743,0.000376864927176395,0.0121926888204128,0,0,0,0.000110842625640116,0,0,4.43370502560465e-05,0.000288190826664302,0.000221685251280232,0,0,0,0.000509876077944534,6.65055753840697e-05,0.000354696402048372,0,0,0,0.000465539027688488,0,0,0.00139661708306546,0,0,0.000199516726152209,0,0,0.000399033452304418,0.000177348201024186,0,0,0,0,0.000376864927176395,0,0,0,8.86741005120929e-05,0,0,0,0,0,0,0.000133011150768139,0,0,0,0,0,0,0,0
"1-sox-1",0.159114628631066,0.00469646895112193,0.0218298834579927,0.159114628631066,0.037963124021569,0.0137415202643938,0.00100017394329449,0.00152200382675248,0.000391372412593495,0,0.0661854235519221,8.69716472429988e-05,0.072186467211689,0.157679596451557,0.00478344059836493,0.00956688119672987,0.0256131501130631,0.0385284397286485,0.0165680987997913,0,0.0118281440250478,0.0136980344407723,0,0.00073925900156549,0.000434858236214994,0,0.000130457470864498,0,0,0,0.0068272743085754,0,0.0213515393981562,0.000913202296051487,0.0128283179683423,0.00369629500782745,0.00621847277787441,0.00643590189598191,0.00130457470864498,0.000521829883457993,0.0112193424943468,0,0.00517481301095843,0.0214385110453992,0.000913202296051487,0.000304400765350496,0.00213080535745347,0,0.00330492259523395,0.000347886588971995,0,0,0.00356583753696295,0,0.000217429118107497,0,0.000782744825186989,0.00269612106453296,0,0.00387023830231345,0,0,0.00478344059836493,0.000260914941728996,0,0,0.000391372412593494,0,0,0,0.00300052182988346,0,0.00069577317794399,0.000391372412593495,0,0.00195686206296747,0,0,0,0,0,0.00069577317794399,0.00256566359366846,0.0113932857888328,0,8.69716472429988e-05,0,8.69716472429988e-05,0,0,0.000130457470864498,0,0,0,0,0,0,8.69716472429988e-05,0,0,0,0,0.000608801530700991,0,0.000130457470864498,0.000652287354322491,0,0,0.000173943294485998,0,0,0,0.000217429118107497,0,0,0,0,0,0,0,0,0.000130457470864498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-sox-2",0.155284074183103,0.00978804827789226,0.0266411539593759,0.205990579923462,0.0484250809537827,0.0205696202531646,0.00393729761554313,0.00154548130703562,0.000294377391816309,0,0.0583235207536061,0.000110391521931116,0.0666028848984398,0.114476008242567,0.00886811892846629,0.00713865175154548,0.0298793052693553,0.0349941124521637,0.00710185457756844,0,0.0101928171916397,0.0318663526641154,7.35943479540771e-05,0.0011407123932882,0.000220783043862231,0,0,0.000147188695908154,0,0,0.00654989696791286,0,0.0103400058875478,0.00025758021783927,0.00827936414483368,0.00264939652634678,0.00382690609361201,0.0101192228436856,0.00191345304680601,0.00103032087135708,0.0122166617603768,0,0.0037165145716809,0.0159699735060347,0.000294377391816309,0,0.00334854283191051,0,0.00360612304974978,0,0,0.000147188695908154,0.00397409478952016,0,0.000110391521931116,0,0.000147188695908154,0.00327494848395643,0,0.00275978804827789,0.000588754783632617,0.000294377391816309,0.00754342066529291,0.000110391521931116,0,0,0.000294377391816309,0,0,0.000147188695908154,0.0020974389166912,0,0.00154548130703562,0.000846335001471887,0,0.00342213717986459,0,7.35943479540771e-05,0,7.35943479540771e-05,0,0.000993523697380041,0.000735943479540771,0.00838975566676479,0,0,0,0.000147188695908154,0,0,0,0,0.000625551957609656,0,0,0,0.00025758021783927,0,0.000220783043862231,0,0,0,0,0,0.000110391521931116,0.000919929349425964,0,0.000147188695908154,0.000331174565793347,0,0.000110391521931116,0.000147188695908154,7.35943479540771e-05,0,0,0,0,0.00025758021783927,0,0.000147188695908154,0,7.35943479540771e-05,0,0,0,0,0,0,0.000220783043862231,0,0,0,0,0,0,0,0
"1-sox-3",0.151764287618878,0.00542174028975202,0.0216869611590081,0.174162296684739,0.0347080259532486,0.00973246822504666,0.0018665007554884,0.00084436938938761,0,0,0.0442627322015821,0,0.0660830148431251,0.203892987290019,0.0047106923828993,0.0093769442716203,0.0243533908097058,0.039729801795396,0.00862145587058928,0,0.0153764109856902,0.0179984001422096,0,0.000977690871922496,0.00084436938938761,0,0,0,0,0,0.00462181139454271,0,0.0263976535419074,0.000399964447604657,0.00959914674251178,0.00208870322637988,0.00479957337125589,0.00582170473735668,0.00124433383699227,0.000799928895209315,0.0122655763932095,0,0.00288863212158919,0.0216869611590081,0.000266642965069772,0,0.00151097680206204,0,0.00422184694693805,0,8.88809883565905e-05,0,0.00208870322637988,0,0,0.000666607412674429,0.000933250377744201,0.00146653630788374,0,0.00364412052262021,0.000533285930139543,0,0.00262198915651942,0.000177761976713181,0.000133321482534886,0,0,0,0,0,0.00351079904008533,0,0.000711047906852724,0.000311083459248067,0,0.00128877433117056,0,0,0,0,0,0.00239978668562794,0.00173317927295352,0.0100435516842947,0,0,0,8.88809883565905e-05,0,0,0,0,0.000266642965069772,0.000177761976713181,0,0,0.000444404941782953,0,0,0,0,0,0.000444404941782953,0,0,0.000888809883565905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-sx-11",0.295003302638225,0.0289466526790224,0.0250029140925516,0.260694719664297,0.130862182849594,0.0248280685394568,0.0910945331623732,0.00419629327427439,0.00190387380036523,0,0.034444573959669,0.00547849399696934,0.0192912926914559,0.00847029568325757,0.000349691106189533,0.00543963942961495,0,0,0.00287523798422505,0.00347748377821813,0.000913082332828224,0.00254497416171271,0.000641100361347476,0.000485682091929906,0.00110735516960019,0.00207871935346,0.00198158293507402,0.000427400240898318,0.00233127404126355,0.000330263822512336,0.0031277926720286,0.00454598438046392,0,0.000349691106189533,0.000174845553094766,0.0036523293313129,0.00421572055795159,0.00862571395267514,0.00237012860861794,0,0,0,0,0,0.00371061118234448,0.000699382212379065,0.00116563702063178,0.000602245793993084,0.000951936900182617,0.000174845553094766,0.000951936900182616,0.000135990985740374,5.82818510315888e-05,0.00116563702063178,0.000194272836771963,0.000641100361347476,0,0.000757664063410654,0.000913082332828224,0,0,0.000213700120449159,0,0.00077709134708785,0.00159303726153009,0,0,0,0,0.000446827524575514,0,0.00015541826941757,0,0,0,0,0,0,0,0.000116563702063178,0,0,0,0,0,0,0,3.88545673543925e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-sx-12",0.315312052701468,0.0459240864331661,0.0257299049787021,0.224498594512563,0.150395778364116,0.0228327038819046,0.080414575680756,0.00305240829841171,0.00234535326883612,0,0.032300343180368,0.00719126700812251,0.0181592425888561,0.00608757135219963,0.00041388587097108,0.00660492869091348,0,0,0.00391467052960146,0.00375946332798731,0.00117267663441806,0.00191422215324124,0.00044837636021867,0.00013796195699036,0.000896752720437339,0.00115543138979426,0.00201769362098401,0,0.00256954144894545,0.000879507475813544,0.0037767085726111,0.00355252039250177,3.449048924759e-05,0.00055184782796144,0,0.0034318036801352,0.00398365150809664,0.00784658630382672,0.00306965354303551,0,0,0,0,0,0.00220739131184576,0.00075879076344698,0.000793281252694569,0.000465621604842465,0.00105195992205149,0.000120716712366565,0.00118992187904185,0.00017245244623795,0,0.00131063859140842,6.89809784951799e-05,0.00020694293548554,0,0.00037939538172349,0.00182799593012227,0,6.89809784951799e-05,0.00017245244623795,0,0.00010347146774277,0.00020694293548554,0.00010347146774277,0,0,0,0.000431131115594875,5.1735733871385e-05,0.00027592391398072,3.449048924759e-05,0,0,0,0,0,0.00010347146774277,8.62262231189749e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62262231189749e-05,0.000120716712366565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-sx-13",0.229759299781182,0.061777668197368,0.025749684100225,0.252920146700774,0.151061731438962,0.0174284217339045,0.0958486146639135,0.00414522143803741,0.0020649058464573,0,0.0454279286220606,0.00486947945880975,0.0227756032915216,0.00715012173698647,0.000431472863438839,0.00505439640028354,0,4.6229235368447e-05,0.00429931888926557,0.00479243073319567,0.00184916941473788,0.00189539865010633,0.000878355472000493,0.000323604647579129,0.00137146731593059,0.00243473972940488,0.0023576910037908,0.000277375412210682,0.00269670539649274,0.000200326686596604,0.00476161124295004,0.00300490029894906,0,0.000308194902456313,0,0.00394489475144081,0.00912256911270688,0.00956945172126853,0.00271211514161556,0,0,0,0,0,0.00232687151354517,0.000862945726877677,0.000893765217123309,0.00081671649150923,0.000678028785403889,0.000416063118316023,0.00100163343298302,0.000339014392701945,0,0.00171048170863254,0.000123277960982525,0.000400653373193207,0.000184916941473788,0.000523931334175733,0.000893765217123309,0,6.16389804912627e-05,0.000154097451228157,0,0.000755077511017968,0.00110950164884273,0,0,0,0.00010786821585971,0.00101704317810583,0,0.000292785157333498,0,0,0,0,0,0,4.6229235368447e-05,9.2458470736894e-05,0,0,0,0,0,0,0.00010786821585971,4.6229235368447e-05,0,0,0,0,0,0,0,0.000123277960982525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-sx-21",0.276408761702879,0.0303833245009716,0.0173555908850027,0.289922275216393,0.0696431725843491,0.0164723547076488,0.0807719484190072,0.0025172231054584,0.00269387034092916,0,0.0249514220102455,0.0224783607136548,0.0231407878466702,0.00812577283165518,0.0347111817700053,0.00852322911146441,0.00234057586998763,0.00326797385620915,0.0055202261084614,0.00340045928281222,0.00145733969263381,0.00596184419713831,0.000397456279809221,0.000441618088676912,0.000309132662073839,0.00145733969263381,0.000485779897544603,0.00167814873697227,0.0010157216039569,0.000441618088676912,0.0025172231054584,0.00335629747394453,0.00260554672319378,0,0.00110404522169228,0.0219042571983748,0.00269387034092916,0.00918565624447977,0.00357710651828299,0.000441618088676912,0.000176647235470765,0,0,0.000176647235470765,0,0,0.00238473767885533,0.00419537184243067,0.000574103515279986,0.000220809044338456,0.000839074368486133,0,0.000264970853206147,0.000220809044338456,0,0,0.000309132662073839,0.000971559795089207,0,0,0,0,0.00128069245716305,0,0.000220809044338456,0,0.000309132662073839,0,0,0,0.000176647235470765,0,0,0,0,0,0,0,0.000264970853206147,0,0,0,0,0,0,0,0,0.000176647235470765,0.000485779897544603,0,0,0,0,0.000264970853206147,0,0,0,0,0,0,0,0,0,0,0.000264970853206147,0,0.000132485426603074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-sx-22",0.310961850363162,0.0322967350680488,0.0162717720894154,0.314452436358508,0.0954798674282491,0.0255800014103378,0.0710633946830266,0.00208024821944856,0.000793314998942247,0,0.0226182920809534,0.0170474578661589,0.024257809745434,0.00396657499471123,0.00188632677526268,0.00502432832663423,0,0,0.00275015866299979,0.00505958677103166,0.000264438332980749,0.00377265355052535,0.000176292221987166,0.00183343910866653,0.000387842888371765,0.000934348776531979,0.0001057753331923,0.00232705733023059,0.00209787744164727,0.00156900077568578,0.00192158521966011,0.00317325999576899,0.000123404555391016,0.000211550666384599,0.000282067555179465,0.00352584443974332,0.00160425922008321,0.00906142021014033,0.00655807065792257,0,0,0,0,0,0.000387842888371765,0.000282067555179465,0.00126930399830759,0.000387842888371765,0.000793314998942247,7.05168887948664e-05,0.000687539665749947,8.8146110993583e-05,0,0.000141033777589733,0,5.28876665961498e-05,0,0.000458359777166631,0.000581764332557648,0,7.05168887948664e-05,0.000141033777589733,0,0.000458359777166631,0.00072279811014738,8.8146110993583e-05,0.000141033777589733,0,0,7.05168887948664e-05,0,3.52584443974332e-05,0,0,0,0,0,8.8146110993583e-05,0,0,0,0,0,0,3.52584443974332e-05,0,0,0,0,0,0,0,0,0,0,3.52584443974332e-05,0,0,0,5.28876665961498e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-sx-23",0.289071680376028,0.0179158364413563,0.028900355932492,0.342427493656227,0.0894940308928967,0.0134198470682403,0.0512610909586335,0.00224799468655801,0.000102181576661728,0,0.0337028900355932,0.0198232258723752,0.0388119688686796,0.00640337880413495,0.00124320918271769,0.00587544065804935,0.000102181576661728,0,0.00449598937311603,0.00347417360649875,0.00134539075937942,0.00245235783988147,0.000136242102215637,0.00126023944549464,0.000323574992762138,0.000561998671639503,0.000238423678877365,0.00180520785435719,0.00326981045317529,0.000493877620531685,0.00597762223471108,0.00199254074490369,0.000102181576661728,0.000340605255539093,0.000238423678877365,0.00214581310989629,0.00350823413205266,0.00597762223471108,0.00563701697917199,0,0,0,0,0,0.000510907883308639,0.000766361824962959,0.00168599601491851,0.000153272364992592,0.00197551048212674,0.000102181576661728,0.00047684735775473,0.000136242102215637,0,0.000391696043869957,0,0.000153272364992592,0.000153272364992592,0.00304841703707488,0.000119211839438683,0,0.000119211839438683,8.51513138847732e-05,0,0.000442786832200821,0.000204363153323456,8.51513138847732e-05,0,0,0,6.81210511078186e-05,0,0.000170302627769546,5.10907883308639e-05,0,0,0,0,0.000119211839438683,0,5.10907883308639e-05,0,0,0,5.10907883308639e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153272364992592,0,0,0,0,0,6.81210511078186e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
